ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
175	2,1,5,3,8,17,1,1,0,18,6,19,3,14,21,16	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,17,4,4,24,13,0,2,1,46,2,3,0,45,8,33	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	302	269
179	1,18,0,2,19,14,10,12,6,33,43,27,0,23,3,21	37,142,55,97,481,158,114,248,136,501,900,734,6,753,53,624	4,10,13,6,11,9,6,11,8,15,34,26,2,4,5,21	7,142,155,117,445,125,108,275,290,336,805,393,5,426,67,513	365	269
181	0,0,0,0,1,1,0,0,0,0,4,8,0,7,1,2	0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0	0,1,1,3,5,1,0,2,1,1,2,0,0,3,0,4	0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0	317	269
185	7,13,14,26,19,22,22,13,16,25,39,64,3,27,11,31	21,48,41,52,37,43,45,21,28,34,118,138,4,62,26,49	4,7,14,15,34,37,16,17,11,16,49,35,2,22,18,37	3,28,48,25,55,61,32,27,36,26,113,37,6,58,32,56	272	269
189	2,22,47,51,56,38,258,23,32,59,59,76,4,85,32,39	0,7,4,3,2,1,23,1,3,4,11,7,0,15,5,6	4,69,35,61,49,27,222,31,83,136,34,26,2,83,37,28	0,9,2,3,5,2,37,4,13,2,5,12,0,9,7,5	272	269
190	0,1,0,1,2,0,3,0,0,6,2,9,2,9,4,7	0,3,9,13,16,5,145,9,9,18,36,77,4,39,24,34	0,0,0,1,2,1,13,4,5,10,0,0,0,2,0,3	1,16,0,16,59,10,141,27,7,53,44,24,0,92,17,44	272	269
191	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0	272	269
192	13,9,9,15,76,35,2,66,19,11,10,49,92,42,111,57	1858,1196,1419,2337,6873,4144,163,9906,2474,3777,736,5988,9449,5801,13297,5080	8,11,8,9,31,33,0,47,1,24,3,17,72,25,111,68	858,1433,1105,1522,3699,4329,140,5360,569,2523,540,2560,10370,3811,12992,5863	281	269
194	266,845,507,377,1163,536,5275,1179,946,832,2011,1361,214,1141,849,953	0,8,5,10,21,6,72,19,22,9,26,21,4,24,24,10	476,827,823,665,764,541,4071,662,685,713,1023,711,309,735,853,914	20,14,14,13,11,14,69,3,6,11,11,13,6,20,13,13	408	269
195	0,1,6,3,10,7,5,3,1,5,21,30,0,22,11,14	6,30,38,13,63,91,30,33,44,113,208,280,5,128,68,161	0,1,9,2,6,13,2,6,15,38,23,24,0,13,8,26	3,47,37,28,110,67,23,50,67,187,171,291,5,133,57,137	290	269
198	20,0,9,3,0,78,0,2,2,0,4,0,0,13,0,3	4,0,7,1,0,17,1,0,2,0,0,0,0,2,0,0	22,0,13,3,0,62,1,0,0,0,2,0,0,20,0,3	5,0,3,2,0,14,0,0,1,0,0,0,0,6,0,0	411	269
199	2,17,13,10,10,25,4,17,23,22,14,29,0,20,13,33	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	1,18,15,16,5,22,1,10,12,15,14,10,0,13,10,39	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	347	269
200	61,37,34,66,277,363,44,157,32,614,268,376,29,531,308,652	3,1,3,0,8,19,2,8,5,42,17,18,0,23,16,43	31,45,38,30,374,342,34,216,55,548,244,134,31,505,308,902	4,0,0,1,22,16,2,8,0,30,5,13,0,16,9,23	272	269
201	5,19,14,28,137,34,24,57,29,189,126,93,4,204,48,148	2,34,18,24,187,44,30,84,37,164,143,143,3,310,61,201	6,34,28,45,103,50,15,69,36,122,83,45,4,194,37,136	15,46,40,52,121,52,20,55,39,150,106,65,2,201,40,211	281	269
202	0,2,3,10,41,11,12,9,8,26,25,30,0,52,16,42	0,0,0,0,10,4,6,4,12,9,5,8,0,20,3,6	5,7,7,7,22,16,8,18,4,25,22,29,2,44,16,25	0,2,5,0,8,3,0,2,7,3,6,0,0,9,0,13	272	269
203	7,43,43,40,205,96,58,83,47,150,183,121,9,305,97,189	4,27,13,22,103,33,19,44,29,84,53,64,2,117,40,87	14,87,44,82,111,98,43,87,88,178,141,96,14,187,65,165	7,36,45,42,51,34,19,44,41,67,62,36,6,96,32,61	272	269
209	0,5,2,3,4,4,2,3,6,2,15,9,0,5,3,2	113,132,129,154,697,255,274,553,138,284,1267,788,56,531,316,413	2,3,5,4,6,3,1,1,5,1,18,8,3,5,0,0	64,112,178,155,471,281,185,511,253,258,1074,518,79,350,288,333	296	269
210	0,6,0,1,34,0,2,10,5,35,81,49,0,45,2,60	2,8,2,7,213,17,2,115,24,190,239,208,0,363,14,255	0,0,1,2,30,2,2,25,5,14,87,21,0,34,2,42	5,3,6,12,165,9,13,153,28,123,213,157,0,181,4,294	323	269
212	5,40,26,11,6,22,16,0,15,33,87,11,0,1,1,19	7,32,14,7,9,5,13,1,10,18,57,4,0,4,3,6	11,24,26,10,11,9,24,0,26,15,69,6,0,6,2,10	17,30,34,10,3,16,15,0,0,9,61,6,0,4,0,4	329	269
213	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,1,0,0,0,1,0,0,0,2,7,3,0,11,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,2,2,0,0,1,0,3,0,0,5,1,0	290	269
215	0,0,0,0,3,0,0,0,0,0,4,8,0,2,0,6	2,1,0,3,16,10,13,13,3,49,73,86,0,49,5,38	0,0,0,0,1,0,3,2,0,0,1,1,0,3,0,2	1,0,0,3,68,18,12,24,1,12,110,62,1,54,9,34	287	269
217	0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2	287	269
218	0,1,0,0,1,16,11,0,9,17,16,3,0,12,23,10	0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,1	0,5,3,1,10,8,3,5,4,37,5,0,1,14,10,44	0,0,0,1,0,0,0,0,0,8,0,0,0,3,0,3	273	269
219	0,4,0,0,3,1,0,3,1,4,0,1,0,4,2,0	0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0	0,1,0,0,0,0,0,0,0,3,0,0,0,4,0,2	0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0	278	269
220	8,22,20,25,6,72,30,2,17,20,15,94,1,10,29,18	0,0,0,1,0,5,0,0,0,0,0,5,0,0,2,2	4,14,25,16,5,53,14,1,22,4,13,31,1,21,15,19	0,1,1,0,1,1,0,0,1,0,2,0,0,0,0,0	383	269
221	0,0,0,0,0,1,1,0,0,0,4,0,0,1,0,0	1,2,0,0,0,2,1,0,1,0,2,0,0,3,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	0,0,5,2,3,0,0,0,1,0,3,0,1,1,0,2	281	269
222	0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1	323	269
224	1,4,5,2,0,12,0,0,0,8,0,0,0,1,0,8	0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0	0,0,5,1,1,9,0,0,1,2,0,5,2,0,1,9	0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0	789	269
225	0,1,0,0,0,8,2,0,0,0,1,2,0,0,0,0	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	578	269
228	83,479,331,104,483,376,56,151,898,682,509,471,46,843,484,771	0,5,5,0,0,1,0,0,0,0,1,0,0,0,1,0	206,305,331,182,479,267,45,193,259,803,423,307,42,564,434,968	4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1	514	269
229	4,7,28,7,17,18,1,5,40,11,14,29,0,32,22,30	2,5,13,0,9,4,0,1,7,29,2,14,0,2,3,25	4,20,19,14,16,10,1,6,7,38,10,9,0,22,9,31	3,14,14,0,4,12,1,1,15,14,5,17,0,13,8,35	514	269
230	2,6,2,0,8,13,1,5,0,27,19,14,0,15,5,9	4,0,3,0,4,4,2,3,2,5,6,3,0,3,2,6	1,3,0,3,15,6,0,3,5,51,27,3,0,38,3,20	0,0,1,1,8,3,1,0,0,9,15,4,0,21,3,10	272	269
233	1,0,0,3,2,5,0,11,3,0,8,7,1,7,1,1	0,0,0,1,0,1,0,1,1,7,2,4,0,1,2,0	3,5,0,2,5,2,0,1,1,8,7,6,1,4,2,2	3,1,0,1,0,4,0,0,0,2,7,0,0,1,2,3	305	269
236	1,3,3,2,10,7,12,3,0,22,32,13,0,13,4,2	0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0	15,7,15,1,5,2,18,5,4,12,41,3,0,1,6,1	0,1,5,1,0,0,0,0,0,4,0,2,0,0,0,0	275	269
237	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1	272	269
244	0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0	0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2	0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0	272	269
246	96,390,481,317,995,127,91,574,687,878,887,412,28,786,88,604	0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0	163,608,427,418,225,110,117,243,700,750,507,389,29,346,83,251	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	412	269
248	1,7,2,4,12,9,4,4,2,0,18,7,0,23,9,3	3,8,8,2,20,23,1,14,6,0,53,31,0,43,22,19	2,1,0,5,3,9,3,5,0,0,14,2,1,10,5,12	13,8,8,6,25,19,9,40,7,10,27,6,0,19,19,16	326	269
250	12,45,35,52,96,78,43,83,92,60,180,151,13,159,60,38	4,2,3,11,17,13,12,17,34,17,32,27,1,25,18,7	48,47,37,66,85,54,46,79,76,62,196,94,12,66,70,50	15,8,5,14,15,8,6,10,2,10,36,22,1,17,4,11	274	269
251	7,21,27,9,29,42,19,18,2,11,57,59,1,29,25,33	4,7,1,2,17,40,6,14,0,5,25,34,2,21,16,20	9,10,11,16,25,44,25,19,18,18,30,26,4,21,18,21	1,3,3,4,23,26,8,6,4,7,17,17,0,6,16,18	323	269
252	0,1,3,0,2,6,0,4,0,0,7,1,0,4,0,1	2,0,2,2,3,17,4,2,1,2,11,1,0,8,7,10	1,1,2,0,0,4,1,2,4,9,1,0,0,4,7,8	2,1,4,5,3,8,1,0,7,13,1,1,0,1,2,2	371	269
254	2,2,11,2,1,1,0,0,8,6,6,1,0,11,0,10	2,2,1,1,0,1,0,2,6,1,5,1,0,3,2,4	2,2,2,5,0,1,0,0,2,5,2,1,0,0,0,2	1,2,1,2,1,6,0,4,1,2,5,0,2,1,1,5	290	269
257	0,2,1,0,0,1,0,3,3,12,3,0,0,7,0,5	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,2,0,2,1,0,0,0,0,4,0,0,0,5,3,5	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	383	269
263	0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0	0,2,0,2,6,14,4,6,0,8,22,11,1,8,4,6	0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0	1,1,2,0,17,6,2,13,2,2,26,48,0,11,3,25	272	269
264	2,1,0,0,2,4,2,0,6,0,0,3,0,0,0,0	0,0,3,1,9,1,2,0,5,2,16,8,0,0,4,8	0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0	1,5,0,0,3,6,6,2,5,0,1,3,1,0,0,1	320	269
267	2,21,9,5,7,15,8,0,7,8,8,8,2,6,7,13	0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0	3,11,18,4,11,12,7,2,5,1,5,4,0,17,6,9	0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,3	278	269
268	2,21,9,5,7,15,8,0,7,8,8,8,2,6,7,13	0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	3,12,18,8,11,12,7,2,5,1,5,4,0,17,7,9	0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0	281	269
269	0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	0,1,0,5,0,1,0,1,0,0,0,0,0,0,2,3	0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0	272	269
270	1,1,4,2,7,43,16,1,1,49,29,8,0,19,15,20	0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0	0,5,5,1,24,32,19,8,11,44,30,4,0,36,13,36	0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,2	272	269
271	0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,1	0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0	0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,2,0,0,1,5,0,0,0,0,0,1,0	425	269
272	1,1,4,2,5,5,0,10,1,12,25,41,0,6,4,14	13,15,30,16,76,83,44,92,12,77,213,277,4,136,62,88	0,3,1,2,20,5,1,6,4,6,16,20,0,11,6,22	2,9,12,27,231,86,33,91,68,79,162,208,9,103,32,194	326	269
273	6,6,20,5,16,1,5,3,19,11,18,7,0,15,7,14	25,52,79,83,23,16,11,31,123,40,42,12,9,72,6,35	7,8,29,23,2,0,4,7,14,0,4,1,1,5,2,6	38,33,57,127,18,18,17,11,63,26,39,10,9,26,8,23	287	269
274	0,2,2,0,2,7,3,1,2,15,32,16,0,3,0,7	3,4,2,1,20,11,7,10,4,34,88,46,0,23,11,39	2,3,0,4,14,3,0,3,0,0,24,6,0,7,2,8	0,2,12,2,30,10,3,3,2,40,73,6,0,28,0,39	274	269
276	0,0,0,0,2,1,0,0,0,0,0,0,0,6,2,1	1,1,6,2,5,25,0,0,1,4,1,0,0,8,9,6	0,0,1,0,0,0,0,0,2,1,0,1,0,3,0,0	0,1,3,0,5,12,0,0,0,8,0,0,2,8,10,11	272	269
286	0,0,0,1,0,0,1,1,0,0,1,3,0,0,0,0	0,1,0,0,2,1,0,0,0,0,1,7,0,7,0,4	0,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0	2,2,0,0,0,0,5,0,0,0,3,7,0,8,1,2	272	269
287	0,1,0,1,0,1,0,0,0,0,2,7,0,0,0,0	0,4,0,1,1,1,1,0,2,2,2,4,0,3,0,1	0,0,0,0,11,0,0,0,0,0,3,0,0,2,0,1	0,0,0,0,1,0,0,0,0,0,3,4,0,3,0,3	272	269
289	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	8,20,19,22,8,19,6,8,39,4,12,7,0,19,26,36	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	18,12,21,33,10,31,7,6,19,4,3,3,0,12,20,19	302	269
290	0,0,0,0,3,0,0,0,0,29,0,1,0,1,0,7	0,0,0,0,4,0,0,0,0,6,0,1,0,0,0,0	0,0,0,0,1,2,0,0,0,2,0,6,0,1,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	272	269
292	0,0,1,1,1,14,0,8,0,3,8,32,0,5,2,10	0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0	1,0,3,3,16,11,1,6,0,5,25,13,0,15,14,19	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2	317	269
294	0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0	0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0	272	269
295	13,32,31,21,11,12,10,2,18,11,26,15,5,11,19,25	5,1,3,3,4,4,0,0,0,0,5,4,0,4,6,4	5,24,33,16,14,14,5,5,36,40,27,9,4,19,16,24	0,0,1,2,2,1,0,1,8,0,4,1,0,1,1,0	272	269
297	0,5,2,0,0,2,4,0,0,7,1,3,1,0,1,2	0,0,1,0,0,1,3,0,0,0,0,2,0,0,0,0	0,0,2,2,0,8,1,0,1,5,1,4,0,0,3,4	0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0	1002	269
298	8,1,1,4,23,8,23,15,1,14,82,113,1,33,10,20	0,0,0,0,0,0,0,1,2,5,2,2,0,3,1,0	8,3,1,0,89,6,12,39,8,44,186,31,0,76,4,58	0,0,0,0,2,0,0,2,0,3,5,1,0,6,0,0	272	269
299	6,0,2,0,18,6,15,4,1,14,56,110,0,19,1,18	3,4,2,2,11,13,17,2,2,22,77,91,0,16,7,29	1,0,1,4,90,2,11,41,1,35,173,48,1,77,1,48	1,6,0,4,65,5,3,25,2,50,143,23,0,101,6,49	272	269
301	1,0,0,0,1,1,3,0,1,1,5,68,0,10,0,1	5,0,0,1,5,2,6,3,1,7,21,182,0,4,3,3	0,0,0,0,21,0,2,3,1,8,58,15,0,31,0,16	0,2,0,0,68,1,4,12,4,25,94,47,0,56,1,36	272	269
302	5,14,4,6,104,24,18,125,36,43,135,131,3,104,14,74	0,0,2,1,4,5,2,6,1,7,6,5,0,8,6,8	2,11,9,14,58,22,12,99,24,37,123,122,8,86,11,84	0,1,0,1,8,2,3,7,0,6,19,2,0,8,1,5	281	269
303	4,13,4,6,56,10,4,84,26,30,50,76,1,41,3,25	0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,2	0,11,7,8,18,10,2,55,10,11,50,91,4,37,4,28	0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0	281	269
309	7,10,14,6,7,10,5,1,3,33,7,20,0,19,17,11	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	23,8,16,6,8,10,6,6,5,20,10,3,5,15,6,14	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	304	269
310	78,141,183,77,81,143,77,50,161,246,254,178,8,253,114,204	15,48,49,20,14,10,18,25,34,39,72,61,5,46,16,83	230,181,226,140,158,147,79,104,162,249,234,66,16,212,124,298	46,47,80,35,34,38,26,36,24,63,75,33,0,45,17,102	304	269
312	21,4,11,5,103,145,66,56,7,182,375,247,6,133,165,182	0,0,0,0,0,0,1,0,0,0,3,2,1,0,0,0	10,9,23,3,158,120,52,101,13,92,390,157,9,113,125,232	0,0,0,0,1,0,2,0,0,1,6,0,0,1,1,0	272	269
314	0,0,0,5,3,14,0,8,3,0,0,34,0,20,5,9	0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0	1,0,1,2,12,10,0,7,3,21,1,18,0,54,3,17	0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0	389	269
317	0,1,6,3,0,8,0,0,16,32,0,0,0,6,6,48	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,20,1,0,4,0,0,49,33,0,0,0,21,1,28	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	312	269
318	0,2,6,0,0,14,0,0,23,71,0,3,0,26,2,71	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1	1,0,10,5,3,9,1,0,51,64,0,1,0,21,3,76	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	271	269
319	0,3,12,2,0,18,0,0,38,100,0,3,0,28,3,105	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	1,0,23,6,3,13,1,0,86,84,0,1,0,34,4,95	0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0	312	269
320	0,1,6,2,0,4,0,0,16,29,0,0,0,2,1,35	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,13,1,0,4,0,0,35,20,0,0,0,13,1,21	0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0	310	269
321	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,4,1,2,9,0,0,28,100,0,0,0,28,4,114	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,27,10,0,15,0,2,45,66,0,5,0,27,1,76	298	269
322	0,1,0,8,15,3,0,2,9,8,0,28,0,13,4,24	0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1	1,0,0,1,3,1,0,5,1,7,0,3,0,9,2,10	0,0,0,1,1,1,0,0,0,0,0,0,0,3,1,3	284	269
323	9,60,80,75,26,89,30,16,71,196,90,147,2,77,4,174	0,1,2,2,2,4,4,0,8,23,5,14,0,4,1,8	1,58,100,65,84,88,17,39,158,243,135,72,0,108,11,410	0,5,20,6,11,8,3,4,19,25,10,7,0,8,1,42	288	269
326	4,5,5,4,29,35,13,8,3,51,24,3,1,58,8,45	2,0,0,1,5,4,1,0,6,0,1,0,0,3,3,2	5,5,10,1,13,26,7,4,12,42,20,0,0,27,16,18	1,2,0,0,4,3,1,2,1,31,4,1,0,4,1,1	272	269
327	0,0,1,2,6,16,3,1,1,14,3,4,0,16,4,8	0,0,0,0,0,2,0,0,0,0,1,6,0,0,0,0	2,0,0,0,7,15,1,4,1,15,4,1,0,15,4,5	0,0,0,0,2,1,0,0,0,0,0,2,0,1,0,0	272	269
328	2,1,3,1,1,5,2,0,0,13,1,4,0,9,3,6	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,2,0,0,4,11,1,3,5,6,2,0,0,17,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	272	269
329	0,0,6,1,6,4,0,1,4,0,3,6,0,4,0,0	1,0,0,2,11,8,0,3,1,3,14,2,0,28,0,0	0,0,0,7,3,10,0,0,3,0,0,0,0,4,0,0	0,0,1,8,7,7,0,5,9,0,8,3,0,11,0,2	352	269
332	0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0	0,0,2,2,3,2,0,1,2,1,0,20,0,2,0,5	0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,3,1,1,1,1,1,1,4,0,15,1,5	290	269
333	0,0,0,0,3,7,3,1,0,0,5,3,0,1,1,2	0,0,0,0,0,0,0,0,0,0,7,0,0,3,6,0	1,3,0,0,1,3,3,3,0,2,5,6,0,10,3,4	0,0,0,3,0,0,0,0,0,0,6,0,0,1,1,2	287	269
334	11,10,2,6,26,94,48,31,0,51,99,155,11,48,76,127	7,2,8,12,25,81,41,27,1,76,143,226,2,61,90,136	0,4,4,0,78,56,62,49,2,57,130,92,6,119,72,177	0,4,2,2,73,70,30,53,1,45,167,107,7,107,73,177	278	269
335	1,1,0,1,7,12,2,8,1,21,24,100,0,14,18,26	2,1,0,2,10,27,11,14,0,19,27,139,1,21,21,37	0,0,4,7,21,26,6,10,2,10,27,49,0,43,21,54	0,0,4,0,28,24,8,28,0,27,57,124,5,46,30,97	272	269
336	0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0	272	269
338	1,2,0,3,0,2,0,1,0,0,1,45,0,3,2,2	0,4,0,1,1,2,0,0,0,0,0,11,0,1,0,0	2,0,6,3,7,2,0,3,0,8,2,11,0,6,3,1	0,1,0,0,3,1,0,0,0,0,2,5,0,3,0,1	287	269
339	1,9,6,5,7,4,6,4,12,7,15,10,0,8,1,12	104,358,312,227,876,249,245,788,503,584,1839,856,44,876,230,773	16,11,7,8,5,1,2,7,15,8,16,6,0,6,2,19	315,407,355,347,658,252,239,623,427,513,1698,879,46,616,231,716	289	269
340	0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1	0,2,5,1,9,2,0,0,6,21,7,6,0,13,3,17	0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0	0,15,13,4,2,2,4,2,1,17,4,12,0,3,1,13	288	269
343	0,0,1,5,3,6,0,2,0,0,1,10,0,3,0,2	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1	0,0,1,0,3,1,0,0,0,1,1,0,0,9,0,2	0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1	272	269
349	0,11,2,8,0,9,0,4,3,0,0,1,0,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1	3,3,1,0,0,5,0,4,13,0,3,0,1,5,1,0	0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0	293	269
350	3,10,9,25,9,10,4,4,20,6,16,32,0,12,6,14	0,1,1,2,0,3,1,0,4,0,0,0,0,0,0,1	5,9,9,17,6,9,4,18,22,7,17,29,1,7,9,9	3,1,0,1,1,0,0,0,2,2,1,0,0,2,0,0	373	269
352	95,160,291,142,32,75,32,18,304,93,30,31,28,53,42,79	76,200,265,83,101,41,22,35,289,228,86,39,12,193,56,127	275,203,234,174,34,89,18,9,115,71,43,8,10,66,48,63	253,245,248,193,83,37,33,34,139,240,88,12,17,155,41,186	305	269
353	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,5,0,0,0,2,0,0	272	269
356	0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,2,0,0,0,2,0,16,0,0,0,1	0,0,0,0,0,1,0,0,2,0,1,3,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,9,0,1,0,2	272	269
357	0,1,0,2,0,0,1,0,0,0,0,1,0,1,0,6	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	272	269
359	0,0,7,0,0,2,0,0,1,10,0,2,2,3,18,7	0,0,2,1,0,0,0,0,8,0,0,0,0,1,4,10	0,2,3,4,0,0,2,0,0,6,0,0,0,1,15,4	0,1,4,0,0,2,0,0,1,14,0,0,0,0,8,1	280	269
361	0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0	1,0,0,4,0,14,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	5,0,0,0,0,16,0,0,0,0,0,0,0,1,0,1	273	269
364	0,3,3,8,4,2,0,3,3,6,9,0,0,0,0,5	0,1,0,0,0,1,4,1,1,1,0,3,0,1,0,0	6,7,7,7,1,5,1,3,3,1,3,12,0,1,4,3	1,1,1,4,2,2,1,1,0,0,0,3,0,0,0,1	272	269
368	1,0,2,11,12,14,13,2,2,13,7,13,0,11,3,5	0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0	4,0,0,19,9,5,14,3,2,12,5,9,0,19,5,20	0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0	302	269
370	1,1,6,3,6,6,1,5,0,2,16,16,0,2,3,10	0,1,3,2,8,14,3,6,0,24,36,35,2,15,22,14	3,2,0,3,2,2,1,3,7,0,8,16,0,9,2,8	2,1,11,7,26,14,0,10,0,4,13,19,0,16,16,13	305	269
371	3,1,1,1,5,4,4,2,1,11,8,1,0,12,2,11	1,1,1,0,1,7,7,7,1,24,10,4,0,14,10,19	0,2,0,5,2,6,3,4,13,2,7,5,0,5,3,10	0,0,1,2,3,7,2,8,11,3,23,10,0,7,1,12	272	269
