ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0	0,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0	0,0,1,5,0,3,0,0,0,0,0,0,0,0,0,0	0,2,0,2,0,1,0,0,3,0,0,0,0,2,0,3	301	269
2	0,1,10,16,2,4,0,1,14,11,0,2,0,13,0,6	0,0,0,2,0,2,0,0,11,0,0,0,0,2,0,0	2,9,0,25,2,8,0,0,13,0,0,0,6,4,0,7	1,0,0,13,1,6,0,1,1,3,0,0,0,0,0,5	301	269
6	0,2,1,6,1,5,0,1,13,11,4,15,0,10,1,4	2,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0	0,4,0,2,5,4,1,3,13,12,7,0,0,12,0,17	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	346	269
7	0,0,0,0,1,0,0,0,3,0,0,0,5,0,48,6	0,1,0,0,3,10,0,0,0,0,0,1,11,0,101,0	0,0,0,2,0,10,0,0,0,0,0,0,5,0,35,0	0,0,1,2,1,15,0,0,4,2,0,0,4,1,67,0	283	269
8	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,22,18,12,16,15,5,14,15,7,29,36,0,10,3,9	0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0	0,11,18,13,17,12,11,14,3,6,20,13,1,10,3,20	272	269
9	0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	385	269
11	0,3,1,1,2,4,4,0,1,12,5,8,0,9,2,7	0,4,4,0,2,7,0,0,3,1,1,0,0,1,0,6	0,2,5,3,1,4,2,0,0,1,8,3,1,2,1,2	0,3,5,1,0,3,2,0,0,3,1,4,0,0,2,2	272	269
13	0,9,0,2,1,2,1,0,0,4,0,16,1,3,1,1	1,3,0,1,0,0,0,2,0,0,5,12,0,1,0,2	0,1,1,0,0,0,0,1,1,1,2,1,0,2,1,1	0,1,0,0,2,3,0,1,1,1,0,2,0,2,1,11	328	269
14	0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	274	269
15	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	277	269
16	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	277	269
18	0,4,7,5,10,4,2,2,6,7,26,15,0,22,1,31	0,2,2,1,11,9,0,1,8,17,8,18,0,15,3,18	0,3,13,3,9,13,3,4,4,17,20,8,0,17,4,32	0,5,8,2,11,11,1,6,5,4,8,8,0,1,4,15	362	269
19	0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1	5,3,2,8,24,37,125,13,15,63,103,93,3,26,51,34	0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0	2,5,2,3,40,34,105,25,2,25,129,24,3,30,47,47	271	269
25	0,4,1,1,7,10,6,6,2,23,21,26,2,20,12,11	0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0	1,6,4,0,11,6,1,3,1,18,3,17,0,22,12,13	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2	349	269
27	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0	0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0	0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0	280	269
28	0,5,6,1,1,2,1,0,5,0,4,5,0,0,1,0	0,1,2,0,0,0,0,0,0,0,3,2,0,2,1,0	0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0	2,3,2,1,0,1,2,0,0,0,3,0,0,0,2,1	280	269
30	84,283,165,193,372,230,167,251,326,384,763,327,27,547,324,737	9,24,23,34,58,35,19,27,33,75,81,86,1,90,21,102	156,306,365,265,265,241,204,249,291,269,590,158,54,269,313,424	16,26,19,32,40,32,6,37,38,45,49,23,3,27,27,50	347	269
32	0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0	0,1,0,0,1,0,1,0,0,0,3,0,0,1,0,0	0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0	0,2,1,1,0,4,0,0,0,0,0,0,0,1,0,1	391	269
34	0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0	284	269
35	2,5,0,3,9,13,18,8,2,11,33,102,1,18,9,12	0,5,0,0,0,1,2,1,0,2,7,21,1,4,1,3	3,2,4,7,19,4,5,14,5,20,37,30,1,16,8,8	0,3,0,0,3,1,2,2,0,2,1,2,0,1,0,3	274	269
36	5,6,17,2,1,9,1,0,16,0,6,0,1,8,8,14	5,41,27,25,13,50,4,0,39,12,9,4,3,23,37,18	2,10,9,17,0,17,2,0,7,3,0,0,3,7,19,4	14,16,38,30,4,56,1,0,20,13,9,1,2,18,22,12	288	269
37	0,1,1,0,0,0,0,0,0,0,0,6,0,2,1,0	0,0,1,0,0,2,0,1,0,0,0,0,0,1,1,0	0,0,2,0,0,4,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,2	298	269
38	0,0,0,1,0,2,0,0,2,0,0,1,1,0,0,0	0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0	0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0	0,0,2,0,0,2,0,0,3,0,0,0,0,4,2,0	277	269
41	0,1,1,8,0,3,0,0,0,0,0,0,0,0,1,0	0,0,6,1,0,4,0,0,0,0,0,1,1,0,0,0	0,0,0,0,0,4,0,0,1,0,2,4,0,3,0,0	0,2,2,2,0,0,0,0,0,0,1,2,0,0,0,0	283	269
43	0,6,0,2,0,10,1,0,0,0,2,2,0,1,3,0	0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0	0,0,7,0,2,4,0,0,5,0,6,0,0,4,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	526	269
44	0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1	350	269
45	0,0,1,0,3,3,0,0,3,12,2,6,0,3,1,1	2,3,10,13,21,12,2,11,8,74,39,40,0,73,10,45	0,0,2,1,6,0,0,1,1,2,0,3,0,6,0,3	0,4,14,9,37,9,3,24,18,56,40,24,6,38,11,79	280	269
49	0,0,0,0,7,8,1,11,1,6,2,1,0,15,4,40	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,5,2,0,8,0,11,0,7,0,15,0,17	0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0	292	269
51	0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0	5,11,3,4,17,7,4,10,10,4,51,10,0,26,5,15	0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0	3,7,3,11,8,7,5,10,29,32,31,22,0,15,1,9	289	269
53	0,3,2,0,0,5,2,1,1,5,3,10,0,2,5,13	7,14,10,2,4,31,11,8,14,60,19,44,0,30,19,74	0,0,0,2,0,5,4,1,0,2,3,0,0,5,0,2	7,21,18,7,17,22,7,11,12,15,27,11,3,52,15,63	295	269
54	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	277	269
55	23,6,48,155,26,519,13,16,203,745,1,18,0,405,14,610	4,2,13,29,6,93,1,2,56,86,0,1,0,51,6,61	90,14,20,245,76,727,7,25,191,670,3,8,1,378,8,578	19,2,3,38,11,119,0,1,26,40,0,2,0,41,3,75	280	269
57	0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1	0,5,3,3,1,1,2,1,0,0,6,0,0,3,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,7,15,7,4,1,0,3,2,0,4,2,0,1,2,0	271	269
59	1,4,2,0,14,9,15,4,0,15,48,6,1,17,4,25	1,0,0,0,0,7,1,0,0,1,5,7,0,0,0,0	2,1,2,0,14,7,13,6,4,17,27,4,0,12,1,26	0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,4	279	269
65	1,19,13,2,0,1,0,0,1,0,1,1,1,1,0,0	0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0	2,18,11,0,3,4,0,0,0,1,1,3,0,2,0,3	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	304	269
66	1,41,22,6,0,3,0,2,4,2,8,5,1,4,2,5	0,14,3,1,1,2,0,0,1,0,0,1,0,1,1,0	5,45,40,4,2,5,0,1,1,0,5,4,0,10,0,7	1,9,22,2,0,6,0,0,0,0,1,2,0,0,0,2	304	269
67	0,0,0,0,0,4,0,0,1,0,2,6,0,0,3,0	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0	0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,1	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0	274	269
70	0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1	0,0,0,2,0,0,0,0,0,0,4,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,2,0,1,0,2,0,0,1,0,0	280	269
71	0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3	0,0,0,0,0,0,0,1,0,3,0,4,0,2,0,5	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1	289	269
72	0,1,0,0,3,3,0,2,0,7,6,36,0,7,3,15	0,5,6,19,18,40,2,48,7,116,53,356,3,57,31,147	0,2,0,0,5,1,0,9,0,7,9,10,0,18,1,43	0,5,7,7,90,30,1,85,16,91,84,177,3,146,41,255	289	269
73	27,211,165,125,592,680,590,534,74,695,1328,1366,388,838,1392,1003	0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0	7,115,119,47,707,942,593,635,54,584,1517,608,355,942,1295,1285	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	286	269
74	0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,4	0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0	301	269
88	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	538	269
91	15,18,20,41,8,71,3,11,14,23,36,249,6,8,18,40	0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1	3,16,14,14,69,56,0,35,58,37,32,53,3,68,20,72	0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0	385	269
92	0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1	321	269
93	0,2,1,1,7,0,0,7,2,12,6,29,0,9,7,13	2,2,3,1,11,14,0,19,1,70,11,104,1,18,16,35	0,1,1,1,19,3,0,8,0,25,9,10,0,18,3,29	0,7,1,5,44,13,0,19,5,53,27,24,0,58,5,67	321	269
94	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1	0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	538	269
95	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	362	269
100	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0	0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0	538	269
101	77,320,173,192,386,247,372,415,424,401,1038,514,33,508,330,481	152,522,282,374,693,403,494,597,811,680,1333,709,57,710,428,669	138,332,398,286,381,266,391,402,270,279,1167,373,54,324,308,419	256,547,604,516,601,346,432,470,505,424,1543,510,98,453,379,789	277	269
102	0,3,0,2,0,0,0,0,0,0,0,0,0,4,0,1	2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,1,0,1,3,1,0,0,0,0,0	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0	277	269
103	0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,5	0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	274	269
104	1,6,9,4,12,8,6,6,12,9,20,28,2,13,17,11	7,8,16,15,16,11,8,12,15,4,25,57,0,15,23,8	4,4,6,3,20,3,6,9,10,2,24,23,0,20,6,16	0,7,7,11,3,10,5,12,14,7,27,30,0,11,20,25	293	269
105	0,0,0,1,6,0,0,0,0,0,1,16,0,0,0,1	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,4,1,0,2,0,0,0,2,0,1,2,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	538	269
107	0,0,0,0,0,1,0,0,0,4,2,2,0,1,0,0	0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0	1,0,1,2,1,2,0,2,0,0,0,0,0,1,0,3	0,0,0,2,1,0,0,2,0,0,2,0,0,0,0,0	316	269
110	13,43,37,48,89,74,43,86,95,57,191,147,12,155,57,38	0,0,0,0,2,0,1,0,0,0,0,0,0,5,1,0	50,44,33,58,85,55,48,80,71,60,199,98,12,62,66,52	0,2,0,0,0,2,0,0,0,0,7,2,0,2,0,0	298	269
111	0,0,0,1,0,9,0,0,0,47,0,7,0,7,0,12	0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0	0,0,0,3,2,6,0,0,3,43,0,3,0,1,0,9	0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0	274	269
115	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	301	269
119	0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2	0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0	397	269
120	0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0	399	269
122	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2	0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0	280	269
123	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,3,6,1,5,10,181,4,3,16,26,5,0,21,19,9	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,4,6,4,3,14,111,6,5,25,23,0,0,23,17,11	283	269
125	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0	2,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0	343	269
126	0,0,1,0,4,0,1,0,0,0,5,0,0,0,0,0	0,0,0,0,1,0,6,0,0,0,11,0,0,0,0,0	0,0,0,0,0,0,6,0,0,0,15,0,0,0,0,0	0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0	367	269
127	0,2,1,1,0,2,0,1,1,0,3,20,0,3,0,3	0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0	0,2,0,0,0,0,1,0,3,0,2,1,0,0,0,0	1,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0	277	269
128	0,0,3,0,5,1,3,1,1,0,1,0,0,4,0,1	0,0,4,1,5,5,0,0,0,11,1,0,0,12,0,4	0,8,0,1,0,1,0,0,0,3,6,0,0,0,0,3	1,5,4,0,0,7,8,0,1,2,1,1,0,4,0,0	271	269
130	0,0,1,0,0,0,0,0,1,4,0,2,0,0,0,0	0,0,4,3,1,0,0,0,1,7,5,3,0,2,0,9	0,1,3,0,0,1,0,0,0,2,0,2,0,0,0,3	0,2,3,0,1,0,0,0,4,0,1,3,0,5,0,0	283	269
131	1,4,0,7,31,5,2,20,7,25,11,16,1,29,3,32	0,0,0,0,0,0,0,8,1,6,3,1,0,0,0,4	1,4,0,9,11,4,2,15,1,2,10,26,3,10,5,26	0,0,0,0,1,0,0,4,3,0,0,7,0,1,1,5	286	269
133	0,1,0,0,0,6,3,0,2,0,6,4,0,4,1,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,3,0,0,1,5,3,0,0,3,4,0,0,0,4,7	0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1	538	269
137	0,0,3,0,0,12,0,0,14,18,0,1,0,8,1,46	0,2,11,4,0,8,0,0,30,70,0,0,0,10,5,52	1,0,19,6,0,2,0,0,51,46,0,0,0,25,4,65	0,0,21,2,0,14,1,0,38,39,0,2,0,12,2,34	297	269
139	0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0	0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0	0,0,0,0,0,0,13,0,0,0,9,0,0,0,0,1	0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0	272	269
140	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	9,7,10,12,4,15,14,4,7,18,15,203,0,6,10,7	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,6,7,9,14,22,7,8,6,10,19,137,0,21,6,32	272	269
141	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0	298	269
147	1,1,2,2,3,2,0,3,5,3,9,7,0,11,4,6	18,39,37,39,195,191,36,159,34,365,155,175,5,267,93,448	0,0,0,4,2,3,1,2,0,1,1,1,0,8,6,9	3,32,46,55,165,209,35,135,92,210,249,106,5,252,80,481	274	269
148	2,28,0,10,8,8,0,3,25,77,10,34,0,50,0,70	0,9,1,2,13,8,0,2,8,28,2,18,0,18,0,44	0,21,1,6,18,2,0,3,13,53,4,33,0,22,0,71	0,7,4,3,15,5,0,0,10,49,10,9,0,22,0,41	277	269
150	0,3,2,26,9,6,0,60,15,12,5,83,0,22,72,24	0,20,3,38,10,8,1,25,37,0,0,34,1,7,41,17	0,6,6,14,24,9,2,52,8,2,1,48,0,28,70,36	0,7,7,24,5,5,0,24,21,0,0,17,2,4,41,18	497	269
154	1,13,8,4,12,71,4,14,2,78,24,105,1,32,13,134	0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0	1,10,8,5,76,60,3,29,7,110,35,61,0,113,10,230	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1	308	269
155	2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0	7,10,13,30,15,14,3,9,20,45,4,17,1,31,9,22	0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0	4,8,11,27,14,6,1,4,7,64,3,19,0,34,6,26	272	269
156	1,8,6,5,6,8,1,1,5,2,4,12,0,4,14,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,5,3,5,2,10,0,4,1,1,0,5,0,2,16,2	2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0	366	269
157	4,21,27,25,27,50,4,15,21,16,21,65,0,27,63,30	0,1,5,0,1,2,0,1,1,1,2,5,0,9,6,2	2,22,20,22,15,56,8,17,15,19,5,30,1,18,62,20	1,1,0,2,2,4,4,1,1,1,4,2,0,1,3,7	366	269
160	243,1158,1236,741,1445,1741,1454,1262,1354,2223,2174,2273,584,2135,3706,2647	0,14,17,9,10,13,9,5,22,0,6,21,1,8,19,14	339,1244,1967,1223,1454,1741,1255,1388,1233,1776,2407,1835,691,1573,3258,2470	3,21,44,11,9,15,15,9,12,2,8,17,3,10,11,6	418	269
161	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	0,2,0,0,1,0,0,0,0,3,0,0,0,2,0,0	538	269
164	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	336	269
170	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1	336	269
171	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,6	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4	406	269
174	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,6	0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1	0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4	338	269
175	0,1,0,0,4,0,4,0,0,21,5,0,0,4,0,4	0,1,0,1,0,3,8,5,0,4,8,18,0,16,2,5	0,1,3,3,4,0,1,1,2,0,4,3,0,2,1,3	4,1,9,3,2,3,3,1,4,4,3,10,0,0,2,6	538	269
176	0,0,0,0,2,7,0,1,0,11,3,13,0,8,18,5	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,5,13,0,8,0,6,16,8,2,7,12,13	0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	538	269
177	1,0,0,0,1,3,2,2,1,4,2,0,0,4,0,11	1,8,2,12,3,4,3,2,11,21,3,0,2,9,3,4	3,2,4,1,1,0,0,3,12,8,1,0,0,8,1,2	0,7,2,3,3,2,1,1,11,6,4,1,0,8,0,0	274	269
178	1,2,2,2,2,5,1,0,10,0,6,4,0,3,0,0	1,3,1,4,0,2,2,0,1,0,3,2,0,2,0,0	1,1,6,1,2,6,0,4,4,3,0,0,0,1,2,3	0,3,4,1,1,4,0,0,3,0,0,0,0,0,1,1	288	269
184	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0	496	269
185	2,32,18,21,17,9,6,5,10,21,20,9,2,19,7,14	0,20,21,22,2,12,0,2,4,33,7,7,1,7,24,11	2,54,33,13,18,11,1,10,18,20,12,0,1,20,9,27	0,19,31,16,8,10,2,5,12,59,3,0,1,24,5,20	496	269
186	0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	399	269
187	0,0,0,0,1,2,0,0,0,0,0,0,0,2,3,0	9,7,4,4,7,3,0,0,0,0,1,0,5,1,2,6	3,2,2,0,0,0,0,1,0,0,0,0,2,0,0,0	9,2,9,1,1,3,0,0,5,0,0,0,9,4,8,4	399	269
189	2,2,0,2,12,12,5,12,13,49,65,28,0,16,6,12	26,68,72,58,276,68,36,214,161,243,752,319,1,365,41,311	4,5,13,10,18,5,14,11,8,12,54,21,4,17,8,13	71,145,83,113,225,84,25,169,175,196,744,500,0,281,52,272	273	269
190	8,28,26,17,24,30,1,16,40,20,21,42,0,55,16,32	3,15,11,12,12,7,0,6,14,4,15,16,0,24,2,9	2,22,30,41,16,20,2,22,26,24,7,5,0,20,10,10	1,10,22,17,4,18,0,11,12,13,6,3,2,8,4,6	295	269
191	0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0	0,0,0,1,7,0,0,2,1,0,6,3,0,9,0,1	0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0	0,0,0,0,3,0,0,2,1,0,4,2,0,4,0,0	375	269
192	0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,3,2,0,1,0,0,0,1,0,2,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,1,1,0,0,2,0,0,3,0,3,0	286	269
193	0,0,0,0,0,12,0,0,2,0,0,0,1,0,18,0	0,1,5,12,0,70,9,0,6,0,0,0,17,3,76,0	0,0,1,1,0,20,1,0,2,0,0,0,4,0,12,0	0,0,1,13,0,101,2,0,0,0,0,0,30,1,52,1	286	269
194	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,1,4,0,2,7,0,0,0,0,5,2,0,4,2,2	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,2,1,4,0,1,1,0,1,0,0,4,0,9	298	269
197	0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0	0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0	0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	270	269
198	1,2,0,0,0,2,196,0,0,0,37,1,0,1,2,0	0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,1	0,0,0,0,1,1,138,0,0,9,41,0,0,0,0,2	0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0	481	269
200	0,2,5,2,2,1,0,8,2,0,5,8,2,12,8,0	0,0,0,1,0,0,0,2,0,0,2,6,0,3,4,0	0,12,2,2,7,7,0,7,12,2,5,4,0,8,5,4	0,1,4,6,0,0,0,0,2,0,0,1,0,2,2,4	295	269
