ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	IncLevel1	IncLevel2	IncLevelDifference
277	1,11,3,4,1,9,1,4,0,3,21,13,2,8,12,8	13,64,35,75,63,54,8,58,65,34,101,73,8,62,76,77	3,5,7,4,4,10,4,4,6,3,13,13,1,2,2,4	45,81,128,81,59,65,18,56,108,31,63,43,11,36,75,67	1696	269	0.012,0.027,0.013,0.008,0.003,0.026,0.019,0.011,0.0,0.014,0.032,0.027,0.038,0.02,0.024,0.016	0.01,0.01,0.009,0.008,0.011,0.024,0.034,0.011,0.009,0.015,0.032,0.046,0.014,0.009,0.004,0.009	0.002
278	0,12,9,6,5,9,0,1,16,17,6,5,0,12,0,10	0,33,35,22,69,30,0,18,74,123,16,74,0,125,2,135	2,11,6,2,1,4,0,1,10,35,0,3,0,5,0,36	3,52,45,51,60,25,1,19,61,79,13,40,0,68,0,186	1150	269	NA,0.078,0.057,0.06,0.017,0.066,NA,0.013,0.048,0.031,0.081,0.016,NA,0.022,0.0,0.017	0.135,0.047,0.03,0.009,0.004,0.036,0.0,0.012,0.037,0.094,0.0,0.017,NA,0.017,NA,0.043	0.005
282	4,0,0,0,0,1,0,2,0,1,0,1,0,0,0,1	0,4,0,0,1,4,0,0,1,0,0,0,0,0,1,0	3,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0	0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1	2745	269	1.0,0.0,NA,NA,0.0,0.024,NA,1.0,0.0,1.0,NA,1.0,NA,NA,0.0,1.0	1.0,NA,NA,0.0,0.0,0.089,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,0.0	0.061
285	1,9,20,1,7,0,1,3,0,4,3,0,0,5,2,0	1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	2,6,5,0,0,0,0,1,4,2,1,0,0,3,0,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	898	269	0.231,1.0,1.0,1.0,1.0,NA,1.0,0.473,NA,1.0,1.0,NA,NA,1.0,1.0,NA	1.0,1.0,1.0,NA,NA,NA,NA,1.0,1.0,1.0,1.0,NA,NA,1.0,NA,1.0	-0.118
286	14,104,142,32,91,80,39,59,104,106,113,78,4,154,30,111	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	21,112,76,58,65,62,24,40,115,143,172,104,9,95,22,107	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1505	269	1.0,1.0,0.962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.002
287	0,0,0,0,1,6,2,1,2,7,0,2,0,8,0,1	3,8,10,17,23,35,5,30,8,74,25,77,0,61,25,85	0,1,0,1,3,1,0,2,0,4,1,0,0,2,1,12	6,2,0,4,31,20,5,46,12,23,24,25,0,54,9,84	345	269	0.0,0.0,0.0,0.0,0.033,0.118,0.238,0.025,0.163,0.069,0.0,0.02,NA,0.093,0.0,0.009	0.0,0.281,NA,0.163,0.07,0.038,0.0,0.033,0.0,0.119,0.031,0.0,NA,0.028,0.08,0.1	-0.016
299	1,5,3,0,10,3,6,3,0,29,12,4,0,8,0,7	6,31,34,20,39,39,31,17,73,49,97,38,0,85,9,49	1,0,1,5,10,4,5,9,7,24,18,2,0,6,2,2	19,20,20,30,64,30,29,62,107,59,121,20,1,50,10,49	444	269	0.092,0.089,0.051,0.0,0.134,0.045,0.105,0.097,0.0,0.264,0.07,0.06,NA,0.054,0.0,0.08	0.031,0.0,0.029,0.092,0.086,0.075,0.095,0.081,0.038,0.198,0.083,0.057,0.0,0.068,0.108,0.024	0.01
300	2,2,0,7,0,2,3,0,2,9,10,0,0,6,0,2	22,43,41,43,53,50,45,26,73,64,145,46,0,119,13,96	2,1,0,4,3,1,4,1,1,2,9,0,0,3,0,0	27,54,27,60,65,39,33,64,128,81,137,32,7,55,9,48	527	269	0.044,0.023,0.0,0.077,0.0,0.02,0.033,0.0,0.014,0.067,0.034,0.0,NA,0.025,0.0,0.011	0.036,0.009,0.0,0.033,0.023,0.013,0.058,0.008,0.004,0.012,0.032,0.0,0.0,0.027,0.0,0.0	0.007
302	3,3,6,5,14,8,1,9,8,27,16,7,0,7,2,16	502,1059,1017,847,1090,656,155,743,1896,1168,1541,1067,110,1450,562,1306	2,9,9,7,9,7,3,1,11,12,17,13,1,12,9,12	1185,1256,1035,1358,606,612,117,562,1506,907,1329,1084,96,859,396,1254	347	269	0.005,0.002,0.005,0.005,0.01,0.009,0.005,0.009,0.003,0.018,0.008,0.005,0.0,0.004,0.003,0.009	0.001,0.006,0.007,0.004,0.011,0.009,0.019,0.001,0.006,0.01,0.01,0.009,0.008,0.011,0.017,0.007	-0.002
307	0,0,1,1,0,0,0,1,1,3,0,2,1,0,0,3	0,0,0,0,3,0,1,0,0,3,0,0,1,1,0,1	0,0,0,4,0,1,1,0,0,0,2,0,0,0,0,0	3,1,0,3,0,0,0,2,0,0,1,0,0,0,0,3	407	269	NA,NA,1.0,1.0,0.0,NA,0.0,1.0,1.0,0.398,NA,1.0,0.398,0.0,NA,0.665	0.0,0.0,NA,0.468,NA,1.0,1.0,0.0,NA,NA,0.569,NA,NA,NA,NA,0.0	0.208
308	4,1,0,1,17,7,7,6,2,16,26,17,1,30,21,19	10,15,12,8,26,27,13,10,47,12,25,6,2,43,42,31	2,1,0,8,7,6,3,10,5,5,23,13,0,38,14,12	9,36,16,29,11,21,13,7,55,30,27,9,3,26,29,7	1133	269	0.087,0.016,0.0,0.029,0.134,0.058,0.113,0.125,0.01,0.24,0.198,0.402,0.106,0.142,0.106,0.127	0.05,0.007,0.0,0.061,0.131,0.064,0.052,0.253,0.021,0.038,0.168,0.255,0.0,0.258,0.103,0.289	0.009
310	0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0	0,1,6,0,9,19,2,4,2,21,15,6,1,22,27,14	0,1,0,0,0,0,1,0,0,0,1,1,0,1,2,0	0,6,6,3,8,10,0,7,1,29,11,0,0,16,26,20	371	269	NA,0.0,0.0,NA,0.0,0.037,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.051,0.0	NA,0.108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.062,1.0,NA,0.043,0.053,0.0	-0.151
312	4,14,6,32,18,18,16,4,12,10,48,96,2,18,13,10	0,1,0,3,0,2,0,0,0,0,2,2,0,0,0,1	7,4,16,18,46,16,20,12,27,15,109,21,1,23,17,46	1,0,2,0,0,1,0,0,0,1,4,0,0,1,0,0	328	269	1.0,0.92,1.0,0.897,1.0,0.881,1.0,1.0,1.0,1.0,0.952,0.975,1.0,1.0,1.0,0.891	0.852,1.0,0.868,1.0,1.0,0.929,1.0,1.0,1.0,0.925,0.957,1.0,1.0,0.95,1.0,1.0	0.002
313	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,6,0,0,0,0,0,0,0,0,0,2,0,8,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0	1017	269	NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,0.081,NA	-0.027
314	0,2,1,1,5,14,45,4,0,8,13,5,1,20,4,16	0,0,0,0,2,2,8,4,0,8,5,3,0,10,2,9	2,3,3,0,7,16,59,2,14,35,16,2,0,19,5,8	0,4,0,4,1,3,5,0,2,20,5,5,0,6,2,6	344	269	NA,1.0,1.0,1.0,0.662,0.846,0.815,0.439,NA,0.439,0.67,0.566,1.0,0.61,0.61,0.582	1.0,0.37,1.0,0.0,0.846,0.807,0.902,1.0,0.846,0.578,0.714,0.238,NA,0.712,0.662,0.51	0.052
315	0,0,3,1,2,1,0,0,3,5,0,0,0,9,0,8	0,4,1,1,4,1,0,0,0,14,0,0,0,8,0,24	1,0,1,0,0,5,0,2,0,1,0,0,1,10,0,10	6,0,0,1,0,1,0,3,6,0,0,1,0,20,1,7	394	269	NA,0.0,0.672,0.406,0.254,0.406,NA,NA,1.0,0.196,NA,NA,NA,0.434,NA,0.185	0.102,NA,1.0,0.0,NA,0.773,NA,0.313,0.0,1.0,NA,0.0,1.0,0.254,0.0,0.494	-0.017
317	1,0,0,0,0,19,0,0,0,0,0,0,0,1,2,2	0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,10,3,0,2,0,0,0,0,5,5,0	2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0	342	269	1.0,NA,NA,NA,NA,0.882,0.0,NA,NA,NA,NA,NA,NA,1.0,1.0,1.0	0.0,NA,NA,NA,NA,1.0,1.0,NA,1.0,NA,NA,NA,0.0,1.0,1.0,NA	0.099
318	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,1,0,0,0,5,1,13,0,0,0,3	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,5,2,0,3,2,7,1,3,0,24,0,3	1439	269	NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0	NA,NA,NA,NA,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.059,NA,0.0,NA,0.0	-0.007
320	2,5,4,3,6,28,14,3,1,15,22,27,0,18,13,8	16,14,4,12,72,92,73,80,11,55,249,371,12,179,115,76	1,3,1,4,14,11,8,10,3,20,17,7,0,15,5,27	21,10,10,27,100,87,67,100,10,45,252,222,14,94,104,98	377	269	0.082,0.203,0.416,0.151,0.056,0.178,0.12,0.026,0.061,0.163,0.059,0.049,0.0,0.067,0.075,0.07	0.033,0.176,0.067,0.096,0.091,0.083,0.079,0.067,0.176,0.241,0.046,0.022,0.0,0.102,0.033,0.164	0.019
330	0,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	1778	269	NA,NA,NA,1.0,NA,NA,1.0,NA,NA,NA,0.0,1.0,NA,1.0,1.0,NA	NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA	0.298
331	0,1,12,2,1,4,0,0,0,0,3,0,0,1,0,0	0,0,0,0,0,1,0,0,0,6,0,1,0,3,0,1	0,2,1,2,4,1,2,0,3,3,0,1,0,2,0,0	0,2,2,0,0,2,0,0,1,0,2,0,0,1,0,1	802	269	NA,1.0,1.0,1.0,1.0,0.573,NA,NA,NA,0.0,1.0,0.0,NA,0.101,NA,0.0	NA,0.251,0.144,1.0,1.0,0.144,1.0,NA,0.502,1.0,0.0,1.0,NA,0.401,NA,0.0	0.031
336	3,2,1,4,19,29,6,7,7,62,28,86,1,54,41,63	0,1,0,0,3,5,0,1,0,0,4,5,0,1,0,1	2,3,4,3,33,30,5,23,14,37,26,45,5,40,31,101	0,1,0,0,2,0,0,1,0,0,7,1,0,10,0,3	646	269	1.0,0.454,1.0,1.0,0.725,0.707,1.0,0.745,1.0,1.0,0.745,0.877,1.0,0.957,1.0,0.963	1.0,0.555,1.0,1.0,0.873,1.0,1.0,0.905,1.0,1.0,0.607,0.949,1.0,0.625,1.0,0.933	-0.017
337	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1439	269	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
343	0,48,88,0,0,26,2,0,2,0,0,1,0,7,4,0	0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0	0,48,90,0,0,16,0,0,0,0,0,0,0,2,0,2	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	404	269	NA,1.0,0.967,NA,NA,1.0,1.0,NA,1.0,NA,NA,1.0,NA,1.0,1.0,NA	NA,0.97,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0	0.002
356	0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0	0,0,0,0,13,0,0,3,1,0,39,6,0,2,0,5	0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0	0,1,1,0,5,0,3,2,3,21,39,1,0,3,3,1	589	269	NA,NA,NA,NA,0.0,NA,NA,0.0,0.0,NA,0.034,0.132,NA,0.0,NA,0.0	NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.021,0.034,0.0,NA,0.0,0.0,0.0	0.019
359	0,0,0,0,0,0,6,0,0,0,17,1,0,0,0,1	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	0,0,3,0,3,0,3,0,0,0,18,3,0,0,0,0	0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0	1579	269	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.367,1.0,NA,NA,NA,1.0	NA,NA,1.0,NA,1.0,NA,0.338,NA,NA,NA,0.277,1.0,NA,NA,NA,NA	0.119
360	0,0,0,0,0,0,2,0,0,0,6,1,0,0,0,0	0,0,0,0,0,0,12,0,0,0,84,0,0,0,0,0	0,0,3,0,0,0,2,0,0,0,8,3,0,0,0,0	0,0,0,0,5,0,16,0,0,0,82,0,0,0,0,3	1422	269	NA,NA,NA,NA,NA,NA,0.031,NA,NA,NA,0.013,1.0,NA,NA,NA,NA	NA,NA,1.0,NA,0.0,NA,0.023,NA,NA,NA,0.018,1.0,NA,NA,NA,0.0	0.008
384	0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0	337	269	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347,NA,1.0,NA,NA,NA,NA	0.327
385	0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	344	269	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,0.439,NA,NA,NA,NA	0.28
386	1,0,0,1,0,3,0,0,0,0,1,1,0,0,6,1	0,2,0,0,0,2,0,0,0,0,0,2,0,1,3,0	0,0,1,0,0,4,0,0,0,0,0,1,2,0,0,0	0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0	368	269	1.0,0.0,NA,1.0,NA,0.523,NA,NA,NA,NA,1.0,0.268,NA,0.0,0.594,1.0	NA,NA,1.0,NA,NA,0.494,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,NA	-0.1
387	17,19,27,22,8,123,0,2,17,34,12,28,4,39,130,56	1,0,0,0,3,5,2,2,0,0,0,0,0,0,3,1	6,8,31,41,19,128,4,2,22,46,2,1,12,35,96,66	0,2,1,5,0,2,0,0,2,2,0,0,0,1,4,4	350	269	0.929,1.0,1.0,1.0,0.672,0.95,0.0,0.435,1.0,1.0,1.0,1.0,1.0,1.0,0.971,0.977	1.0,0.755,0.96,0.863,1.0,0.98,1.0,1.0,0.894,0.946,1.0,1.0,1.0,0.964,0.949,0.927	-0.081
389	0,2,0,1,0,0,1,0,1,1,1,4,0,0,1,1	22,46,49,71,54,36,43,30,36,89,75,55,3,107,14,100	0,6,1,1,1,2,1,0,0,7,1,0,0,1,0,2	7,48,66,63,80,37,20,36,38,36,97,43,3,96,27,112	341	269	0.0,0.033,0.0,0.011,0.0,0.0,0.018,0.0,0.021,0.009,0.01,0.054,0.0,0.0,0.053,0.008	0.0,0.09,0.012,0.012,0.01,0.041,0.038,0.0,0.0,0.133,0.008,0.0,0.0,0.008,0.0,0.014	-0.009
392	0,0,0,0,0,3,9,0,0,0,0,8,0,0,0,0	0,0,1,1,2,0,40,1,8,0,6,18,1,6,13,8	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1	0,0,0,1,5,0,22,4,5,4,14,7,0,8,7,7	1929	269	NA,NA,0.0,0.0,0.0,1.0,0.03,0.0,0.0,NA,0.0,0.058,0.0,0.0,0.0,0.0	NA,NA,NA,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.02,0.0,NA,0.0,0.0,0.02	0.08
393	7,15,12,22,47,178,10,27,7,96,94,363,0,80,18,90	0,0,2,1,1,3,0,2,2,1,8,4,0,0,2,0	0,16,17,7,153,151,3,43,0,92,146,194,1,206,16,194	0,0,0,2,4,6,0,0,0,0,2,6,0,8,0,6	353	269	1.0,1.0,0.821,0.944,0.973,0.978,1.0,0.911,0.727,0.987,0.9,0.986,NA,1.0,0.873,1.0	NA,1.0,1.0,0.727,0.967,0.95,1.0,1.0,NA,1.0,0.982,0.961,1.0,0.952,1.0,0.961	-0.024
395	2,6,2,2,36,7,5,18,2,38,24,35,0,24,5,13	0,2,2,2,27,23,6,20,8,29,52,73,0,41,4,24	2,0,2,0,20,13,2,20,0,15,50,21,0,21,17,39	3,6,7,10,39,25,5,30,2,32,75,37,0,40,11,38	496	269	1.0,0.619,0.352,0.352,0.42,0.142,0.311,0.328,0.119,0.415,0.2,0.206,NA,0.241,0.404,0.227	0.266,0.0,0.134,0.0,0.218,0.22,0.178,0.266,0.0,0.203,0.266,0.235,NA,0.222,0.456,0.358	0.154
399	16,17,28,11,21,10,7,5,22,47,23,19,2,28,1,39	151,273,495,301,811,431,221,256,750,1144,1311,698,23,1251,110,1002	15,21,22,17,7,8,7,3,31,37,21,21,0,19,3,25	175,379,367,475,462,295,179,243,1118,918,813,705,21,471,88,721	447	269	0.06,0.036,0.033,0.022,0.015,0.014,0.019,0.012,0.017,0.024,0.01,0.016,0.05,0.013,0.005,0.023	0.049,0.032,0.035,0.021,0.009,0.016,0.023,0.007,0.016,0.024,0.015,0.018,0.0,0.024,0.02,0.02	0.002
400	20,22,55,18,43,25,13,15,62,93,91,31,2,73,4,59	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	21,40,31,40,21,15,10,15,77,89,49,54,1,35,7,48	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0	439	269	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.005
401	38,68,113,67,99,71,65,53,183,192,293,119,1,200,8,143	121,461,654,266,526,334,140,162,1054,839,649,472,16,883,73,850	49,139,77,93,67,59,21,34,247,178,133,102,3,78,16,82	173,630,520,600,244,253,102,122,1292,635,346,472,7,334,71,545	392	269	0.177,0.092,0.106,0.147,0.114,0.127,0.242,0.183,0.106,0.136,0.237,0.147,0.041,0.135,0.07,0.103	0.163,0.131,0.092,0.096,0.159,0.138,0.124,0.161,0.116,0.161,0.209,0.129,0.227,0.138,0.134,0.094	-0.007
402	31,51,112,30,76,47,25,22,109,143,164,65,2,132,9,102	275,740,1047,559,943,528,301,292,1870,1356,1415,786,27,1477,119,1252	35,78,52,69,27,34,14,19,134,117,72,68,1,50,7,63	440,1031,706,1092,426,446,211,244,2041,1058,734,668,24,554,89,805	458	269	0.062,0.039,0.059,0.031,0.045,0.05,0.047,0.042,0.033,0.058,0.064,0.046,0.042,0.05,0.043,0.046	0.045,0.043,0.041,0.036,0.036,0.043,0.038,0.044,0.037,0.061,0.054,0.056,0.024,0.05,0.044,0.044	0.004
403	28,50,101,26,63,43,23,21,91,130,135,56,2,111,6,82	1,0,2,0,0,0,2,1,0,0,2,1,1,3,0,0	30,65,48,66,25,28,11,18,116,103,68,61,1,47,7,52	0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0	449	269	0.944,1.0,0.968,1.0,1.0,1.0,0.873,0.926,1.0,1.0,0.976,0.971,0.545,0.957,1.0,1.0	1.0,0.928,0.966,0.975,0.882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.037
404	20,22,55,16,36,28,10,16,58,94,96,29,1,67,6,48	407,930,1740,715,1569,592,394,399,2397,2056,2094,984,45,2149,151,1804	25,37,29,37,21,13,6,15,85,81,43,51,1,30,6,42	582,1309,874,1354,566,461,293,321,2519,1387,977,772,42,737,134,968	716	269	0.018,0.009,0.012,0.008,0.009,0.017,0.009,0.015,0.009,0.017,0.017,0.011,0.008,0.012,0.015,0.01	0.016,0.011,0.012,0.01,0.014,0.01,0.008,0.017,0.013,0.021,0.016,0.024,0.009,0.015,0.017,0.016	-0.002
405	32,63,80,39,60,28,14,16,122,107,124,35,2,93,8,60	387,875,1752,744,1488,574,375,369,2322,1897,1962,1046,54,1965,153,1644	62,73,50,71,29,24,12,14,148,98,55,56,3,40,6,55	607,1271,890,1319,508,473,294,303,2318,1252,854,761,47,646,139,844	456	269	0.047,0.041,0.026,0.03,0.023,0.028,0.022,0.025,0.03,0.032,0.036,0.019,0.021,0.027,0.03,0.021	0.057,0.033,0.032,0.031,0.033,0.029,0.024,0.027,0.036,0.044,0.037,0.042,0.036,0.035,0.025,0.037	-0.006
415	0,0,1,0,0,0,2,0,1,0,0,0,0,2,0,0	388,507,444,863,848,663,397,693,908,575,1250,1281,156,1113,775,755	0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0	566,585,782,1006,697,618,339,575,830,378,962,1010,137,686,639,659	932	269	0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0
416	0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0	415	269	NA,NA,NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.025
418	0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,5	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,2	0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0	1216	269	NA,0.181,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,1.0,NA,NA,NA,1.0	NA,0.0,1.0,NA,NA,NA,NA,0.0,1.0,1.0,NA,1.0,NA,0.0,NA,1.0	0.211
422	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0	347	269	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA,NA,NA,1.0,NA	-0.333
423	0,0,3,4,21,4,0,1,15,11,3,1,0,6,0,1	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,5,1,7,21,4,0,3,2,23,3,5,1,4,1,14	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	359	269	NA,NA,1.0,1.0,1.0,1.0,NA,1.0,1.0,0.892,1.0,1.0,NA,1.0,NA,1.0	NA,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,0.692,1.0,1.0,1.0,1.0,1.0	0.012
426	0,2,0,1,2,0,1,1,1,3,18,16,0,8,0,7	11,38,35,13,69,47,34,20,42,72,212,102,1,99,13,88	0,2,0,2,2,2,0,7,2,3,9,4,0,2,0,4	6,29,52,45,40,42,34,42,106,75,226,65,0,65,5,73	470	269	0.0,0.029,0.0,0.042,0.016,0.0,0.017,0.028,0.013,0.023,0.046,0.082,0.0,0.044,0.0,0.044	0.0,0.038,0.0,0.025,0.028,0.027,0.0,0.087,0.011,0.022,0.022,0.034,NA,0.017,0.0,0.03	0.001
427	0,0,1,0,4,0,5,0,5,1,10,1,0,9,0,10	7,30,29,9,65,39,31,24,27,67,198,112,0,100,12,54	0,0,0,1,2,1,4,3,4,1,6,4,0,4,0,2	7,25,40,37,30,36,29,42,88,76,196,62,1,44,4,54	470	269	0.0,0.0,0.019,0.0,0.034,0.0,0.085,0.0,0.096,0.008,0.028,0.005,NA,0.049,0.0,0.096	0.0,0.0,0.0,0.015,0.037,0.016,0.073,0.039,0.025,0.007,0.017,0.036,0.0,0.049,0.0,0.021	0.007
428	0,1,1,0,5,3,8,3,7,11,20,13,0,14,1,16	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,1,4,1,3,3,5,4,22,7,0,4,1,9	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	859	269	NA,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,0.834	NA,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0	-0.013
429	0,4,0,2,11,5,9,7,2,14,44,47,0,14,1,13	3,23,23,4,31,24,27,21,31,64,140,54,0,71,11,31	1,3,5,3,9,3,6,6,16,25,48,7,1,10,1,15	7,14,32,26,29,38,27,18,54,45,129,47,0,37,5,35	600	269	0.0,0.072,0.0,0.183,0.137,0.085,0.13,0.13,0.028,0.089,0.124,0.281,NA,0.081,0.039,0.158	0.06,0.088,0.065,0.049,0.122,0.034,0.091,0.13,0.117,0.199,0.143,0.063,1.0,0.108,0.082,0.161	-0.055
431	0,1,4,0,6,5,1,0,0,1,5,3,1,4,1,5	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	2,1,3,1,10,4,4,0,0,0,4,0,1,2,1,7	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	332	269	NA,1.0,1.0,NA,1.0,1.0,1.0,0.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,NA,1.0,0.618,1.0,1.0	-0.045
432	0,12,4,5,0,9,0,0,5,5,4,2,0,2,1,1	13,10,12,15,28,123,2,30,16,36,28,187,12,58,55,72	0,10,10,1,6,4,0,1,6,6,3,1,0,3,1,4	2,16,20,10,82,123,5,47,3,39,26,81,3,72,45,78	1635	269	0.0,0.165,0.052,0.052,0.0,0.012,0.0,0.0,0.049,0.022,0.023,0.002,0.0,0.006,0.003,0.002	0.0,0.093,0.076,0.016,0.012,0.005,0.0,0.003,0.248,0.025,0.019,0.002,0.0,0.007,0.004,0.008	-0.008
